method,tracer,oxygen,treatment,metabolite,time,isotope,mean,se
sim,lac3,21%,BAY,LAC,24,M3,0.38881944981347805,0.06921848370035928
sim,lac3,21%,BAY,LAC,48,M0,0.7107757749718668,0.004957961933820643
sim,lac3,21%,BAY,LAC,48,M1,9.393066231386012e-21,1.373142204656375e-20
sim,lac3,21%,BAY,LAC,48,M2,0.006201551770198175,5.365400922678466e-4
sim,lac3,21%,BAY,LAC,48,M3,0.2839583750351986,0.00448457728610696
sim,lac3,21%,BAY,LAC,72,M0,0.7636276974817348,0.009897106023021969
sim,lac3,21%,BAY,LAC,72,M1,-2.1474555929525905e-22,2.7094729923334478e-21
sim,lac3,21%,BAY,LAC,72,M2,0.001952359615142464,3.5249621538823556e-4
sim,lac3,21%,BAY,LAC,72,M3,0.2364597340866162,0.01148066335645916
sim,lac3,0.5%,None,LAC,24,M0,0.5311209465636856,0.011253756727451325
sim,lac3,0.5%,None,LAC,24,M1,7.079637941163235e-22,3.9142275981224294e-21
sim,lac3,0.5%,None,LAC,24,M2,0.007289105097778016,0.0010397313472968097
sim,lac3,0.5%,None,LAC,24,M3,0.45937145640518484,0.012329920750627638
sim,lac3,0.5%,None,LAC,48,M0,0.6544594419447566,0.05255739185493805
sim,lac3,0.5%,None,LAC,48,M1,5.74542989552037e-21,6.124286727401817e-22
sim,lac3,0.5%,None,LAC,48,M2,0.007926619621077106,1.3707484544563843e-4
sim,lac3,0.5%,None,LAC,48,M3,0.33904363882233274,0.05155455814704874
sim,lac3,0.5%,None,LAC,72,M0,0.7193589026171316,0.01046824052021031
sim,lac3,0.5%,None,LAC,72,M1,6.497166413094605e-21,1.254956463545458e-20
sim,lac3,0.5%,None,LAC,72,M2,0.005587629188305267,1.541524199916316e-4
sim,lac3,0.5%,None,LAC,72,M3,0.2759011024916337,0.010952343880214406
sim,q5,21%,None,LAC,24,M0,1,0
sim,q5,21%,None,LAC,24,M1,-2.002281134747264e-20,6.5667033399579696e-21
sim,q5,21%,None,LAC,24,M2,1.9664550592996285e-22,4.898244909259603e-21
sim,q5,21%,None,LAC,24,M3,2.4940697560404033e-5,2.4940697560404033e-5
sim,q5,21%,None,LAC,48,M0,0.9996767190522495,5.017090078156983e-5
sim,q5,21%,None,LAC,48,M1,5.994228529964484e-6,3.6340810745352272e-6
sim,q5,21%,None,LAC,48,M2,7.176351028753882e-6,4.5261347099469695e-6
sim,q5,21%,None,LAC,48,M3,6.692351722345617e-4,4.584292664743035e-5
sim,q5,21%,None,LAC,72,M0,0.9974936177812735,5.102166309081383e-4
sim,q5,21%,None,LAC,72,M1,2.3591980269973935e-4,7.999979324634818e-5
sim,q5,21%,None,LAC,72,M2,2.5562862508837997e-4,1.1496579804630147e-4
sim,q5,21%,None,LAC,72,M3,0.0020969758928316355,2.801367607100513e-4
sim,q5,21%,DMSO,LAC,24,M0,0.9999812634998958,1.8736500104199468e-5
sim,q5,21%,DMSO,LAC,24,M1,-4.8752365277229235e-21,7.680127683163998e-21
sim,q5,21%,DMSO,LAC,24,M2,-8.87558829295106e-22,9.846601444086702e-22
sim,q5,21%,DMSO,LAC,24,M3,1.3954412760798596e-4,1.013534405574272e-4
sim,q5,21%,DMSO,LAC,48,M0,0.9993438696541577,5.42407687060542e-4
sim,q5,21%,DMSO,LAC,48,M1,7.404832546043621e-6,7.404832546043615e-6
sim,q5,21%,DMSO,LAC,48,M2,2.5790732113471303e-5,2.5790732113471293e-5
sim,q5,21%,DMSO,LAC,48,M3,8.680777027631825e-4,3.905018228032235e-4
sim,q5,21%,DMSO,LAC,72,M0,0.9980459704779443,0.0013737790124587201
sim,q5,21%,DMSO,LAC,72,M1,1.6848329442579107e-4,1.6848329442579102e-4
sim,q5,21%,DMSO,LAC,72,M2,2.0849845420010946e-4,2.0849845420010946e-4
sim,q5,21%,DMSO,LAC,72,M3,0.0017359052176861875,8.379398195763279e-4
sim,q5,21%,BAY,LAC,24,M0,1,0
sim,q5,21%,BAY,LAC,24,M1,-2.4984254982298637e-20,2.865023363889161e-20
sim,q5,21%,BAY,LAC,24,M2,-2.066628300934862e-20,4.0265014663031545e-21
sim,q5,21%,BAY,LAC,24,M3,-8.555385278637155e-22,8.555385278637155e-22
sim,q5,21%,BAY,LAC,48,M0,1,0
sim,q5,21%,BAY,LAC,48,M1,-6.706628318650677e-23,1.7138495789380405e-20
sim,q5,21%,BAY,LAC,48,M2,-9.710096924730746e-21,1.049339960996635e-21
sim,q5,21%,BAY,LAC,48,M3,0,0
sim,q5,21%,BAY,LAC,72,M0,1,0
sim,q5,21%,BAY,LAC,72,M1,5.211297494811395e-21,3.9736643327368235e-21
sim,q5,21%,BAY,LAC,72,M2,-1.9411743814958262e-20,2.5899087091368814e-21
sim,q5,21%,BAY,LAC,72,M3,-9.227561953411142e-22,4.754913592708425e-22
sim,q5,0.5%,None,LAC,24,M0,1,0
sim,q5,0.5%,None,LAC,24,M1,3.24848197893927e-21,5.871821779047531e-21
sim,q5,0.5%,None,LAC,24,M2,-3.4132688703960054e-21,1.0090027827831139e-21
sim,q5,0.5%,None,LAC,24,M3,0,0
sim,q5,0.5%,None,LAC,48,M0,1,0
sim,q5,0.5%,None,LAC,48,M1,1.389362292403444e-20,1.5541790913240777e-21
sim,q5,0.5%,None,LAC,48,M2,1.4842973653890659e-21,5.554374707520063e-21
sim,q5,0.5%,None,LAC,48,M3,3.1968858443539664e-22,1.8478976117546474e-22
sim,q5,0.5%,None,LAC,72,M0,1,0
sim,q5,0.5%,None,LAC,72,M1,-1.0101769536730343e-20,7.138555039845473e-21
sim,q5,0.5%,None,LAC,72,M2,-8.478730202310042e-21,8.611737310622239e-21
sim,q5,0.5%,None,LAC,72,M3,1.621589503445752e-7,1.6215895034457458e-7
sim,glc2,21%,None,MAL,24,M0,0.8535549205368571,0.011107712645663438
sim,glc2,21%,None,MAL,24,M1,0.026842780185321036,0.0018735321386126786
sim,glc2,21%,None,MAL,24,M2,0.1098396707619898,0.008149146096719963
sim,glc2,21%,None,MAL,24,M3,0.006311532367894723,7.541115028282585e-4
sim,glc2,21%,None,MAL,24,M4,0.0034510961479372756,4.5446354582548567e-4
sim,glc2,21%,None,MAL,48,M0,0.7754760064543439,0.01141938088790022
sim,glc2,21%,None,MAL,48,M1,0.040261859244021675,0.001514531476879813
sim,glc2,21%,None,MAL,48,M2,0.1621899431735913,0.008462479248349636
sim,glc2,21%,None,MAL,48,M3,0.014525040031823339,0.0010550009288396393
sim,glc2,21%,None,MAL,48,M4,0.007547151096219791,5.310953293593802e-4
sim,glc2,21%,None,MAL,72,M0,0.7528106747956517,0.005201215677306156
sim,glc2,21%,None,MAL,72,M1,0.03715896433238514,4.939972493687218e-4
sim,glc2,21%,None,MAL,72,M2,0.18508226676376444,0.004379253022343567
sim,glc2,21%,None,MAL,72,M3,0.015590890987808694,1.6820440247869895e-4
sim,glc2,21%,None,MAL,72,M4,0.009984787942679391,2.0175119360474827e-4
sim,glc2,21%,DMSO,MAL,24,M0,0.8423896957666912,0.004912009258174532
sim,glc2,21%,DMSO,MAL,24,M1,0.027624579753970792,4.7106563122768785e-6
sim,glc2,21%,DMSO,MAL,24,M2,0.12011443584507124,0.00494757876949163
sim,glc2,21%,DMSO,MAL,24,M3,0.006414144982394131,8.667463430311622e-5
sim,glc2,21%,DMSO,MAL,24,M4,0.003457143651872497,5.581577929821848e-5
sim,glc2,21%,DMSO,MAL,48,M0,0.7658518437446589,2.041538791777153e-4
sim,glc2,21%,DMSO,MAL,48,M1,0.04337562825547714,7.538209307621814e-4
sim,glc2,21%,DMSO,MAL,48,M2,0.16728451405509598,8.216090945167563e-4
sim,glc2,21%,DMSO,MAL,48,M3,0.0157313043772526,7.440908019487254e-5
sim,glc2,21%,DMSO,MAL,48,M4,0.007756709567515488,2.107747956179855e-4
sim,glc2,21%,DMSO,MAL,72,M0,0.7291364531387445,0.0041874772833187515
sim,glc2,21%,DMSO,MAL,72,M1,0.04078981564883711,2.3420796540822575e-4
sim,glc2,21%,DMSO,MAL,72,M2,0.20141209191435608,0.0034844396819057044
sim,glc2,21%,DMSO,MAL,72,M3,0.01727055797799281,2.579107283632916e-4
sim,glc2,21%,DMSO,MAL,72,M4,0.011391081320069583,2.1091890764148803e-4
sim,glc2,21%,BAY,MAL,24,M0,0.8803360307091348,0.013283546909856891
sim,glc2,21%,BAY,MAL,24,M1,0.0052492507433391095,3.533562687843988e-4
sim,glc2,21%,BAY,MAL,24,M2,0.11309096136390046,0.012793813509689916
sim,glc2,21%,BAY,MAL,24,M3,9.822593370884295e-4,2.076931041023948e-4
sim,glc2,21%,BAY,MAL,24,M4,3.4149784653729216e-4,7.131597271978997e-5
sim,glc2,21%,BAY,MAL,48,M0,0.8461677839249613,0.020896752931659598
sim,glc2,21%,BAY,MAL,48,M1,0.005980206824567428,0.0011262548983470891
sim,glc2,21%,BAY,MAL,48,M2,0.14606898654512124,0.019382988323347186
sim,glc2,21%,BAY,MAL,48,M3,0.0011853977569150007,1.8601624960233327e-4
sim,glc2,21%,BAY,MAL,48,M4,5.976249484350939e-4,2.0149346036295388e-4
sim,glc2,21%,BAY,MAL,72,M0,0.8340670696755557,0.02327789574331229
sim,glc2,21%,BAY,MAL,72,M1,0.00605549263001087,8.372428250478089e-4
sim,glc2,21%,BAY,MAL,72,M2,0.15765552827370755,0.02231305112076716
sim,glc2,21%,BAY,MAL,72,M3,0.0017073214350883039,7.559308475409024e-5
sim,glc2,21%,BAY,MAL,72,M4,5.145879856377542e-4,5.200871274308631e-5
sim,glc2,0.5%,None,MAL,24,M0,0.8950660181481835,8.33675686991775e-4
sim,glc2,0.5%,None,MAL,24,M1,0.012060128547416993,3.8610329485486324e-5
sim,glc2,0.5%,None,MAL,24,M2,0.08372675284578299,0.003980433682658878
sim,glc2,0.5%,None,MAL,24,M3,0.0020691691315408095,3.111305912072669e-5
sim,glc2,0.5%,None,MAL,24,M4,0.0022419337741533605,2.228483849879125e-5
sim,glc2,0.5%,None,MAL,48,M0,0.8574098459236942,0.008927270806706368
sim,glc2,0.5%,None,MAL,48,M1,0.016018826768747302,0.001257098331111238
sim,glc2,0.5%,None,MAL,48,M2,0.11830862611095275,0.007423779986801995
sim,glc2,0.5%,None,MAL,48,M3,0.0039916776115400746,2.96571771948077e-4
sim,glc2,0.5%,None,MAL,48,M4,0.0042710235850656345,3.48605351286817e-4
sim,glc2,0.5%,None,MAL,72,M0,0.8089685827947406,0.010157642278509562
sim,glc2,0.5%,None,MAL,72,M1,0.018361057498408558,0.0010588554409381452
sim,glc2,0.5%,None,MAL,72,M2,0.1595624579927775,0.008131741148311802
sim,glc2,0.5%,None,MAL,72,M3,0.006048553224171772,4.722182011359471e-4
sim,glc2,0.5%,None,MAL,72,M4,0.0070593484899016,5.881411064662985e-4
sim,glc6,21%,None,MAL,24,M0,0.7368512271786469,8.996820233121428e-4
sim,glc6,21%,None,MAL,24,M1,0.020216685212832004,1.683142494882453e-4
sim,glc6,21%,None,MAL,24,M2,0.10371780535180498,0.004630474777317815
sim,glc6,21%,None,MAL,24,M3,0.10858514369410073,0.0014256773999982428
sim,glc6,21%,None,MAL,24,M4,0.015526585235041357,0.0013780696106970095
sim,glc6,21%,None,MAL,48,M0,0.6864329345425626,0.0059226916630750834
sim,glc6,21%,None,MAL,48,M1,0.011716312287609384,1.2311055376172835e-4
sim,glc6,21%,None,MAL,48,M2,0.09885287940727361,0.005707008272317622
sim,glc6,21%,None,MAL,48,M3,0.17065043804525437,3.6758626109203996e-5
sim,glc6,21%,None,MAL,48,M4,0.024748645464589426,9.57547938685932e-4
sim,glc6,21%,None,MAL,72,M0,0.6607290854114375,0.0159711066590506
sim,glc6,21%,None,MAL,72,M1,0.00665748647880335,9.842532185024792e-5
sim,glc6,21%,None,MAL,72,M2,0.06470222019964977,6.218873977836131e-5
sim,glc6,21%,None,MAL,72,M3,0.2546351243858164,0.013123018882820034
sim,glc6,21%,None,MAL,72,M4,0.01638752949352307,1.3921650787987808e-4
sim,glc6,21%,DMSO,MAL,24,M0,0.7442498684670575,4.8196240526487966e-5
sim,glc6,21%,DMSO,MAL,24,M1,0.020980276794308764,5.173886275723939e-4
sim,glc6,21%,DMSO,MAL,24,M2,0.09983023161471447,0.0014507113092745716
sim,glc6,21%,DMSO,MAL,24,M3,0.10480112841248883,9.878936103780434e-4
sim,glc6,21%,DMSO,MAL,24,M4,0.015470376449946742,3.675811878722426e-4
sim,glc6,21%,DMSO,MAL,48,M0,0.6857911485727939,0.0024671301626561504
sim,glc6,21%,DMSO,MAL,48,M1,0.014313335003068696,0.0022696857076791805
sim,glc6,21%,DMSO,MAL,48,M2,0.11129002318018874,0.006672801900972947
sim,glc6,21%,DMSO,MAL,48,M3,0.14663472196246483,0.01472856451910637
sim,glc6,21%,DMSO,MAL,48,M4,0.023479229101929438,0.002373347456926892
sim,glc6,21%,DMSO,MAL,72,M0,0.6587714339352579,0.002760075223005642
sim,glc6,21%,DMSO,MAL,72,M1,0.008468139946503457,9.119381603741801e-5
sim,glc6,21%,DMSO,MAL,72,M2,0.07160953588166385,0.0014583639039780077
sim,glc6,21%,DMSO,MAL,72,M3,0.24151696755087282,5.106637362740918e-5
sim,glc6,21%,DMSO,MAL,72,M4,0.019633922685702014,0.001261583876617657
sim,glc6,21%,BAY,MAL,24,M0,0.7194899780737417,0.0039456955995221515
sim,glc6,21%,BAY,MAL,24,M1,0.005657683017864801,2.5471645815768745e-4
sim,glc6,21%,BAY,MAL,24,M2,0.05190381917370311,0.0010867959426509065
sim,glc6,21%,BAY,MAL,24,M3,0.2030454050849651,0.002842864823213982
sim,glc6,21%,BAY,MAL,24,M4,0.014660743347279903,9.690039163920071e-4
sim,glc6,21%,BAY,MAL,48,M0,0.6330870151025686,0.01077170524867434
sim,glc6,21%,BAY,MAL,48,M1,0.0030848107322245665,7.245595603521529e-4
sim,glc6,21%,BAY,MAL,48,M2,0.04189673838037494,0.005036606803976453
sim,glc6,21%,BAY,MAL,48,M3,0.29897440457876656,3.946009658416238e-4
sim,glc6,21%,BAY,MAL,48,M4,0.014680688208224038,0.001945952715055019
sim,glc6,21%,BAY,MAL,72,M0,0.5829446334359215,0.020752428518060157
sim,glc6,21%,BAY,MAL,72,M1,0.001997436032483925,5.507973092292896e-4
sim,glc6,21%,BAY,MAL,72,M2,0.03572920900016113,0.0015120367711507728
sim,glc6,21%,BAY,MAL,72,M3,0.35657926559874825,0.0072055010131220065
sim,glc6,21%,BAY,MAL,72,M4,0.009272753181437315,0.001597002193206019
sim,glc6,0.5%,None,MAL,24,M0,0.7822211556652533,0.007779278704226406
sim,glc6,0.5%,None,MAL,24,M1,0.011895652024345503,0.0012975141042183488
sim,glc6,0.5%,None,MAL,24,M2,0.06223926834299723,0.001507650654633461
sim,glc6,0.5%,None,MAL,24,M3,0.13725253362215903,0.005619447186686218
sim,glc6,0.5%,None,MAL,24,M4,0.01062481665504933,1.8744152776763417e-4
sim,glc6,0.5%,None,MAL,48,M0,0.6784526513862328,0.004778207960135727
sim,glc6,0.5%,None,MAL,48,M1,0.008383631627458504,0.0014333997350481507
sim,glc6,0.5%,None,MAL,48,M2,0.0673846874494182,3.595326165266033e-4
sim,glc6,0.5%,None,MAL,48,M3,0.23040611009893147,4.815999714452151e-4
sim,glc6,0.5%,None,MAL,48,M4,0.018068980184070636,9.974247907817153e-4
sim,glc6,0.5%,None,MAL,72,M0,0.6444562246204765,0.020876491206329728
sim,glc6,0.5%,None,MAL,72,M1,0.0032543036425333573,2.907482039703113e-4
sim,glc6,0.5%,None,MAL,72,M2,0.046201729987615826,0.003937185600773163
sim,glc6,0.5%,None,MAL,72,M3,0.29222010680811533,0.026621971782077532
sim,glc6,0.5%,None,MAL,72,M4,0.010853267981418047,7.967424373499944e-4
sim,lac3,21%,None,MAL,24,M0,0.7920284604649573,0.006892531292317526
sim,lac3,21%,None,MAL,24,M1,0.02534535351623337,0.0018525213525991307
sim,lac3,21%,None,MAL,24,M2,0.09407224616188745,0.004705313499734823
sim,lac3,21%,None,MAL,24,M3,0.07942229695661701,2.089075028288418e-4
sim,lac3,21%,None,MAL,24,M4,0.008809373158696147,1.4041474666576237e-5
sim,lac3,21%,None,MAL,48,M0,0.8085117542794484,0.0019582254692043777
sim,lac3,21%,None,MAL,48,M1,0.0192454758646734,4.593185328932245e-4
sim,lac3,21%,None,MAL,48,M2,0.07499786211097183,0.006083940122323395
sim,lac3,21%,None,MAL,48,M3,0.08459949350889019,0.0015439325758945662
sim,lac3,21%,None,MAL,48,M4,0.008037216667023105,4.776741843797067e-5
sim,lac3,21%,None,MAL,72,M0,0.8690246997358089,0.002247467849663101
sim,lac3,21%,None,MAL,72,M1,0.008757519244925202,5.318288219749834e-4
sim,lac3,21%,None,MAL,72,M2,0.03372769798724572,0.0016679191339662577
sim,lac3,21%,None,MAL,72,M3,0.08569046481088573,0.0014819499224315007
sim,lac3,21%,None,MAL,72,M4,0.002976647858357575,3.2646503884542265e-5
sim,lac3,21%,DMSO,MAL,24,M0,0.8110504661835499,0.0022000865184529372
sim,lac3,21%,DMSO,MAL,24,M1,0.022156548583467404,9.712510712064861e-4
sim,lac3,21%,DMSO,MAL,24,M2,0.08327082919222001,0.00215970175872051
sim,lac3,21%,DMSO,MAL,24,M3,0.07675052862657472,0.0011875160314094918
sim,lac3,21%,DMSO,MAL,24,M4,0.007842669574643277,4.250318406261774e-5
sim,lac3,21%,DMSO,MAL,48,M0,0.8009297637072378,4.1297812440610476e-4
sim,lac3,21%,DMSO,MAL,48,M1,0.020065951932017746,0.001134886147025206
sim,lac3,21%,DMSO,MAL,48,M2,0.0821259637996522,0.003477431576211784
sim,lac3,21%,DMSO,MAL,48,M3,0.08677449282735399,3.893727692594051e-4
sim,lac3,21%,DMSO,MAL,48,M4,0.008509074641873593,1.9375756029030988e-4
sim,lac3,21%,DMSO,MAL,72,M0,0.8534931377188258,0.0028583401313173316
sim,lac3,21%,DMSO,MAL,72,M1,0.010063276523287952,2.147466570600297e-5
sim,lac3,21%,DMSO,MAL,72,M2,0.04155124470254603,0.0026237711983675078
sim,lac3,21%,DMSO,MAL,72,M3,0.09121828648059459,0.0020737135596660063
sim,lac3,21%,DMSO,MAL,72,M4,0.0032234846878338376,2.1445525802649825e-5
sim,lac3,21%,BAY,MAL,24,M0,0.7923746381489921,0.031590018107882256
sim,lac3,21%,BAY,MAL,24,M1,0.004820014602674408,1.615189199560972e-4
sim,lac3,21%,BAY,MAL,24,M2,0.04802797983484253,0.01135051025347284
sim,lac3,21%,BAY,MAL,24,M3,0.14436300077544226,0.0166980436071074
sim,lac3,21%,BAY,MAL,24,M4,0.007215060464029711,4.08460033243642e-4
sim,lac3,21%,BAY,MAL,48,M0,0.7574917962017221,0.01001025582084617
sim,lac3,21%,BAY,MAL,48,M1,0.004090004537065569,9.36236768458369e-5
sim,lac3,21%,BAY,MAL,48,M2,0.028630274214866754,3.4045061880251873e-4
sim,lac3,21%,BAY,MAL,48,M3,0.20414632176488445,2.1055348226740878e-4
sim,lac3,21%,BAY,MAL,48,M4,0.0059999136629055125,1.270490672335917e-4
sim,lac3,21%,BAY,MAL,72,M0,0.7764140219509063,0.002115543679020922
sim,lac3,21%,BAY,MAL,72,M1,0.0019234413827825382,6.072240499814463e-4
sim,lac3,21%,BAY,MAL,72,M2,0.01718450556339371,0.0031990994747917623
sim,lac3,21%,BAY,MAL,72,M3,0.20401433097274768,4.3323016518613533e-4
sim,lac3,21%,BAY,MAL,72,M4,0.003082873852716088,8.036144350301272e-4
sim,lac3,0.5%,None,MAL,24,M0,0.8349922893518498,0.007894311269344421
sim,lac3,0.5%,None,MAL,24,M1,0.009595825216359,2.3509301191464678e-4
sim,lac3,0.5%,None,MAL,24,M2,0.04596218438310214,9.839169432807257e-4
sim,lac3,0.5%,None,MAL,24,M3,0.11448086219067583,0.01372656839830469
sim,lac3,0.5%,None,MAL,24,M4,0.00986216909293338,0.0016597991492569317
sim,lac3,0.5%,None,MAL,48,M0,0.7656560281956957,0.003331326674463411
sim,lac3,0.5%,None,MAL,48,M1,0.010253638529034164,1.534799400344523e-4
sim,lac3,0.5%,None,MAL,48,M2,0.060237450875195955,6.100822657734324e-4
sim,lac3,0.5%,None,MAL,48,M3,0.1466820375532124,3.881666977549741e-4
sim,lac3,0.5%,None,MAL,48,M4,0.011754247656071078,4.629577357619811e-4
sim,lac3,0.5%,None,MAL,72,M0,0.7821467714782468,0.0017208303652480048
sim,lac3,0.5%,None,MAL,72,M1,0.004255643080267466,2.1583124813166201e-4
sim,lac3,0.5%,None,MAL,72,M2,0.03498889670041344,0.006554962729721855
sim,lac3,0.5%,None,MAL,72,M3,0.15995853916854422,0.005664479039692665
sim,lac3,0.5%,None,MAL,72,M4,0.005646564461250907,0.0013625389141745372
sim,q5,21%,None,MAL,24,M0,0.5141268854763675,0.011039322690281968
sim,q5,21%,None,MAL,24,M1,0.046461538188503744,0.001328344439686272
sim,q5,21%,None,MAL,24,M2,0.10076754738363075,0.0023536344722542807
sim,q5,21%,None,MAL,24,M3,0.024723033367125818,8.80161673898679e-4
sim,q5,21%,None,MAL,24,M4,0.3139209955843722,0.008143115210836778
sim,q5,21%,None,MAL,48,M0,0.4866316957495271,0.007601511931072138
sim,q5,21%,None,MAL,48,M1,0.056312672068942596,0.0011290598358941134
sim,q5,21%,None,MAL,48,M2,0.11318782146856002,0.001076282223584996
sim,q5,21%,None,MAL,48,M3,0.028277288117742758,7.897973026127166e-4
